timestamp,model,is_final,seed,mse_ETTh1,mae_ETTh1,mse_Weather,mae_Weather,mse_ECL,mae_ECL,elapsed_ETTh1,elapsed_Weather,elapsed_ECL
2026-05-04T12:47:47.152227+00:00,deepseek-v4-flash,true,42,0.054162390530109406,0.1591530293226242,0.028050541877746582,0.05039939656853676,0.0892675369977951,0.20671069622039795,174,383,397
2026-05-04T12:51:08.119455+00:00,openai/gpt-5.5-pro,false,42,0.06555993109941483,0.16821113228797913,0.025852564722299576,0.037350766360759735,0.05455049127340317,0.15616334974765778,111,155,281
2026-05-04T12:51:43.143104+00:00,openai/gpt-5.5-pro,true,42,0.06555993109941483,0.16821113228797913,0.025852564722299576,0.037350766360759735,0.05455049127340317,0.15616334974765778,111,155,281
2026-05-04T12:57:37.046896+00:00,deepseek-v4-pro,false,42,0.04780672490596771,0.1475491225719452,0.028147974982857704,0.050716057419776917,0.08053398132324219,0.19749659299850464,205,371,371
2026-05-04T12:57:54.649177+00:00,deepseek-v4-pro,true,42,0.04780672490596771,0.1475491225719452,0.028147974982857704,0.050716057419776917,0.08053398132324219,0.19749659299850464,205,371,371
2026-05-04T13:04:17.621621+00:00,glm-5.1,false,42,0.04197632893919945,0.1388317048549652,0.030268754810094833,0.05574050545692444,0.07225827127695084,0.18521904945373535,332,466,543
2026-05-04T13:04:30.207741+00:00,glm-5.1,true,42,0.04197632893919945,0.1388317048549652,0.030268754810094833,0.05574050545692444,0.07225827127695084,0.18521904945373535,332,466,543
2026-05-04T13:17:08.345971+00:00,kimi-k2.6,false,42,0.0342668779194355,0.12084627151489258,,,,,757,,
2026-07-17T19:46:46.434821+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.046483807265758514,0.14716921746730804,0.03015170805156231,0.05312132462859154,0.08866741508245468,0.2039305716753006,126.4,215.0,370.9
2026-07-17T19:46:48.775815+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,,,0.02724466472864151,0.04750581458210945,0.08554459363222122,0.20037248730659485,0.0,321.4,351.6
2026-07-17T19:47:05.290349+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.04234831780195236,0.1397109478712082,0.02667340449988842,0.04840648174285889,0.08259908854961395,0.19879496097564697,129.3,330.0,349.6
2026-07-17T19:47:41.260521+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-17T19:47:49.283175+00:00,baseline:dlinear,false,3,0.1489635407924652,0.26929324865341187,0.04804503545165062,0.10879240930080414,0.11323089897632599,0.24279505014419556,247.8,512.8,684.2
2026-07-17T19:48:11.100425+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-17T19:48:26.202642+00:00,baseline:patchtst,false,3,0.10648456960916519,0.21767179667949677,0.03125451132655144,0.05365380644798279,0.061320845037698746,0.1671963632106781,268.0,639.7,764.7
2026-07-17T19:49:50.378730+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-17T19:50:42.073011+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.04234831780195236,0.1397109478712082,0.02667340449988842,0.04840648174285889,0.08259908854961395,0.19879496097564697,129.3,330.0,349.6
2026-07-17T19:50:45.158944+00:00,baseline:timesnet,false,3,0.0805744081735611,0.19042731821537018,0.028359083458781242,0.05381223186850548,0.0917072594165802,0.2077711820602417,471.7,841.6,895.4
2026-07-17T19:50:56.997147+00:00,baseline:dlinear,false,1,0.1507234126329422,0.26982104778289795,0.04808145761489868,0.10956458747386932,0.1132424846291542,0.2428121566772461,209.9,369.7,637.7
2026-07-17T19:51:08.376013+00:00,baseline:dlinear,false,2,0.1503870040178299,0.26949208974838257,0.0474870540201664,0.10805608332157135,0.1132400631904602,0.24292030930519104,288.5,617.5,619.2
2026-07-17T19:51:55.343530+00:00,baseline:patchtst,false,1,0.10502786189317703,0.21623508632183075,0.03224160894751549,0.05506930127739906,0.06219927594065666,0.16896402835845947,189.5,423.6,707.5
2026-07-17T19:53:00.731917+00:00,baseline:patchtst,false,2,0.10509927570819855,0.21605589985847473,0.030642617493867874,0.05318930372595787,0.0616423562169075,0.16817517578601837,289.5,714.8,771.0
2026-07-17T19:54:43.978540+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.0415305495262146,0.13667699694633484,0.02723533846437931,0.04826856032013893,0.0880436897277832,0.20317690074443817,128.3,326.9,369.8
2026-07-17T19:54:44.795554+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.046483807265758514,0.14716921746730804,0.028262130916118622,0.04977269843220711,0.08537113666534424,0.20033670961856842,128.7,427.4,397.9
2026-07-17T19:54:50.780555+00:00,baseline:timesnet,false,2,0.08064539730548859,0.19072596728801727,0.030861029401421547,0.0603049211204052,0.09146159142255783,0.20755985379219055,512.8,686.6,864.5
2026-07-17T19:54:53.073123+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.0415305495262146,0.13667699694633484,0.02723533846437931,0.04826856032013893,0.0880436897277832,0.20317690074443817,128.3,326.9,369.8
2026-07-17T19:55:50.675948+00:00,baseline:timesnet,false,1,0.08156036585569382,0.19189636409282684,0.02914753556251526,0.0547311045229435,0.09175420552492142,0.20782767236232758,523.4,826.5,909.7
2026-07-17T20:01:56.373968+00:00,claude-fable-5__base:eng:ctx_proposal,false,42,0.046483807265758514,0.14716921746730804,0.028262130916118622,0.04977269843220711,,,115.7,368.6,0.0
2026-07-17T20:02:02.505317+00:00,claude-fable-5__base:eng:ctx_proposal,true,42,0.046483807265758514,0.14716921746730804,0.028262130916118622,0.04977269843220711,0.08537113666534424,0.20033670961856842,128.7,427.4,397.9
2026-07-18T08:00:54.724942+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T08:06:42.921284+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.06844639778137207,0.17718325555324554,0.03239458054304123,0.0627441555261612,0.08482583612203598,0.2002793252468109,109.9,298.0,335.7
2026-07-18T08:07:33.772610+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.056708481162786484,0.16033098101615906,0.028014445677399635,0.053433727473020554,0.08186289668083191,0.19632619619369507,131.1,356.9,367.0
2026-07-18T08:07:35.943762+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05462756007909775,0.1572134643793106,0.036904383450746536,0.0632355585694313,0.09549577534198761,0.20730112493038177,107.1,314.3,341.2
2026-07-18T08:08:38.682433+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.052236512303352356,0.15389283001422882,0.028000082820653915,0.05128943547606468,0.08427480608224869,0.19978363811969757,126.5,367.1,409.1
2026-07-18T08:09:35.740567+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,,,0.028802014887332916,0.05457693338394165,,,0.0,483.4,0.0
2026-07-18T08:13:00.399080+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05462756007909775,0.1572134643793106,0.07734514772891998,0.11791694909334183,,,86.6,269.9,0.0
2026-07-18T08:13:20.256283+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05670541524887085,0.16032618284225464,0.028789984062314034,0.05445322394371033,,,104.2,290.8,0.0
2026-07-18T08:13:21.978559+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.06844714283943176,0.17718501389026642,0.030098650604486465,0.058772727847099304,0.08309222012758255,0.19799482822418213,104.2,278.2,349.0
2026-07-18T08:13:41.751529+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.06844714283943176,0.17718501389026642,0.030098650604486465,0.058772727847099304,0.08309222012758255,0.19799482822418213,104.2,278.2,349.0
2026-07-18T08:16:24.470676+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05223729461431503,0.15389277040958405,0.028452038764953613,0.0526290088891983,0.08187741786241531,0.19640620052814484,123.3,256.6,400.1
2026-07-18T08:16:45.943943+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.084056057035923,0.1959705948829651,0.028916465118527412,0.05498914420604706,0.09094448387622833,0.20719610154628754,453.2,886.3,866.5
2026-07-18T08:19:51.012392+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.05462756007909775,0.1572134643793106,0.036904383450746536,0.0632355585694313,0.09340421855449677,0.20608475804328918,107.7,312.7,353.0
2026-07-18T08:19:56.490960+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.05462756007909775,0.1572134643793106,0.036904383450746536,0.0632355585694313,0.09340421855449677,0.20608475804328918,107.7,312.7,353.0
2026-07-18T08:20:35.103444+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.05670773983001709,0.1603298783302307,0.027447504922747612,0.051863256841897964,0.08375544846057892,0.198159322142601,124.9,337.9,382.3
2026-07-18T08:20:42.407162+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.056708481162786484,0.16033098101615906,0.028014445677399635,0.053433727473020554,0.08186289668083191,0.19632619619369507,131.1,356.9,367.0
2026-07-18T08:24:25.722495+00:00,claude-fable-5__rl:eng:ctx_proposal,false,42,0.052236855030059814,0.15389113128185272,0.02816418930888176,0.05170116201043129,0.08318780362606049,0.19762742519378662,119.5,349.7,428.1
2026-07-18T08:24:35.152498+00:00,claude-fable-5__rl:eng:ctx_proposal,true,42,0.05223729461431503,0.15389277040958405,0.028452038764953613,0.0526290088891983,0.08187741786241531,0.19640620052814484,123.3,256.6,400.1
2026-07-18T08:25:08.348583+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.0841921716928482,0.1961091011762619,0.028802044689655304,0.054583460092544556,0.09087777137756348,0.2071741223335266,450.3,877.5,869.7
2026-07-18T08:25:26.442516+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.0841921716928482,0.1961091011762619,0.028802044689655304,0.054583460092544556,0.09087777137756348,0.2071741223335266,450.3,877.5,869.7
2026-07-18T08:30:20.098316+00:00,claude-fable-5__sft32b:eng:ctx_proposal,false,42,0.07523833960294724,0.18608087301254272,0.028662241995334625,0.05556173622608185,0.08877091854810715,0.20467455685138702,305.5,729.7,634.1
2026-07-18T08:30:25.697285+00:00,claude-fable-5__sft32b:eng:ctx_proposal,true,42,0.07523833960294724,0.18608087301254272,0.028662241995334625,0.05556173622608185,0.08877091854810715,0.20467455685138702,305.5,729.7,634.1
2026-07-18T11:07:41.055495+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.06314719468355179,0.17072272300720215,0.02957799658179283,0.05629413202404976,0.08518068492412567,0.2008248120546341,238.3,485.9,479.5
2026-07-18T11:14:58.289722+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.05122107267379761,0.15304143726825714,0.03007991425693035,0.052428897470235825,0.0672563910484314,0.18102097511291504,207.3,444.8,428.1
2026-07-18T11:24:08.577398+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,0.0338946208357811,0.058059558272361755,0.06779812276363373,0.17988236248493195,0.0,370.6,401.0
2026-07-18T11:24:37.893230+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.060210149735212326,0.16591361165046692,0.029289405792951584,0.0555056594312191,0.085432268679142,0.2009095996618271,476.7,761.8,822.1
2026-07-18T11:24:51.793082+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.05122107267379761,0.15304143726825714,0.03007991425693035,0.052428897470235825,0.0672563910484314,0.18102097511291504,207.3,444.8,428.1
2026-07-18T11:39:13.886422+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.06021072715520859,0.16591404378414154,0.0305793434381485,0.05897379294037819,0.08152634650468826,0.19632917642593384,348.4,664.7,697.0
2026-07-18T11:39:29.414050+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.06021072715520859,0.16591404378414154,0.0305793434381485,0.05897379294037819,0.08152634650468826,0.19632917642593384,348.4,664.7,697.0
2026-07-18T11:41:33.801220+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.06022627279162407,0.16042481362819672,0.028546903282403946,0.04449683055281639,0.0596901997923851,0.1615719199180603,447.6,819.2,1589.0
2026-07-18T11:44:30.826085+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,,,,,,,,,
2026-07-18T12:22:10.332403+00:00,claude-fable-5__base32b:eng:ctx_proposal,false,42,0.053709473460912704,0.1528106927871704,0.026141319423913956,0.03831539675593376,0.05270176753401756,0.14988850057125092,368.1,1135.5,2097.7
2026-07-18T12:22:15.501607+00:00,claude-fable-5__base32b:eng:ctx_proposal,true,42,0.053709473460912704,0.1528106927871704,0.026141319423913956,0.03831539675593376,0.05270176753401756,0.14988850057125092,368.1,1135.5,2097.7
